artista,tipo,título_canción,nombre_album,año,genre
Wizkid,track,2 Sugar (feat. Ayra Starr),"More Love, Less Ego",2022,pop
Amos Lee,track,Worry No More,Dreamland,2022,pop
Bas,track,[The Jackie] (with J. Cole & Lil Tjay),[BUMP] Pick Me Up,2022,pop
Restless Road,track,Growing Old With You,Growing Old With You,2022,pop
Koe Wetzel,track,Creeps,Creeps,2022,pop
Jack Harlow,track,Like A Blade Of Grass,Come Home The Kids Miss You,2022,pop
Lykke Li,track,Little Bit (feat. Autoerotique) - Remix,Little Bit (feat. Autoerotique) [Remix],2022,pop
Royel Otis,track,Oysters In My Pocket,Oysters In My Pocket,2022,rock
Imagine Dragons,track,Bones,Mercury - Acts 1 & 2,2022,rock
Jon Pardi,track,Your Heart Or Mine,Mr. Saturday Night,2022,rock
Cole Swindell,track,She Had Me At Heads Carolina,Stereotype,2022,rock
The 1975,track,About You,Being Funny In A Foreign Language,2022,rock
OneRepublic,track,I Ain't Worried,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",2022,rock
Dylan Scott,track,Good Times Go By Too Fast,Livin' My Best Life,2022,rock
Walker Hayes,track,Fancy Like,Country Stuff The Album,2022,rock
House Of Pain,track,Jump Around - 30 Years Remaster,House of Pain (Fine Malt Lyrics) [30 Years] [Deluxe Edition],2022,rock
Imagine Dragons,track,Enemy (with JID) - from the series Arcane League of Legends,Mercury - Acts 1 & 2,2022,rock
Dustin Lynch,track,Thinking 'Bout You (feat. MacKenzie Porter),Blue In The Sky,2022,rock
Mother Mother,track,Hayloft II,Inside (Deluxe),2022,rock
Jon Pardi,track,Last Night Lonely,Mr. Saturday Night,2022,rock
Tauren Wells,track,Take It All Back,Joy In The Morning (Horizon Edition),2022,rock
Midrift,track,Twin Flames,Midrift,2022,rock
Thomas Rhett,track,Half Of Me,Where We Started,2022,rock
Josiah and the Bonnevilles,track,Ghost,2022,2022,rock
Depeche Mode,track,Enjoy the Silence,"Violator | The 12"" Singles",2022,rock
Brantley Gilbert,track,Son Of The Dirty South,So Help Me God,2022,rock
Dylan Scott,track,Can't Have Mine (Find You A Girl),Livin' My Best Life,2022,rock
for KING & COUNTRY,track,For God Is With Us,What Are We Waiting For?,2022,rock
Imagine Dragons,track,Bones,Bones,2022,rock
Big Thief,track,Simulation Swarm,Dragon New Warm Mountain I Believe In You,2022,rock
SunKissed Lola,track,Pasilyo,Pasilyo,2022,rock
Dustin Lynch,track,Stars Like Confetti,Blue In The Sky,2022,rock
We Came As Romans,track,Black Hole,Darkbloom,2022,rock
quannnic,track,life imitates life,kenopsia,2022,rock
Stick Figure,track,Edge of the Ocean,Wisdom,2022,rock
Ghost,track,Mary On A Cross,[MESSAGE FROM THE CLERGY],2022,rock
TobyMac,track,Cornerstone (feat. Zach Williams),Life After Death,2022,rock
The Black Keys,track,Wild Child,Dropout Boogie,2022,rock
Mitchell Tenpenny,track,We Got History,This Is the Heavy,2022,rock
Stick Figure,track,Paradise,Wisdom,2022,rock
Josiah and the Bonnevilles,track,Blood Moon,2022,2022,rock
Chris Tomlin,track,Holy Forever,Holy Forever,2022,rock
Wet Leg,track,Wet Dream,Wet Leg,2022,rock
Vance Joy,track,Missing Piece,In Our Own Sweet Time,2022,rock
Papa Roach,track,Kill The Noise,Ego Trip,2022,rock
Stick Figure,track,Way of Life (with Slightly Stoopid),Wisdom,2022,rock
The 1975,track,I'm In Love With You,Being Funny In A Foreign Language,2022,rock
Three Days Grace,track,So Called Life,EXPLOSIONS,2022,rock
TobyMac,track,The Goodness (feat. Blessing Offor),Life After Death,2022,rock
Eli Young Band,track,Love Ain't,Love Talking,2022,rock
Rachael Lampa,track,Perfectly Loved,Perfectly Loved,2022,rock
Brantley Gilbert,track,Rolex® On A Redneck,So Help Me God,2022,rock
DENM,track,Wild Trip,Wild Trip,2022,rock
TobyMac,track,Faithfully,Life After Death,2022,rock
Imagine Dragons,track,Follow You,Mercury - Acts 1 & 2,2022,rock
John Debney,track,One Way or Another (Hocus Pocus 2 Version),Hocus Pocus 2 (Original Soundtrack),2022,rock
Elton John,track,Hold Me Closer,Hold Me Closer,2022,rock
Nickelback,track,San Quentin,Get Rollin',2022,rock
Nickelback,track,Skinny Little Missy,Get Rollin',2022,rock
Papa Roach,track,Leave a Light On (Talk Away The Dark),Ego Trip,2022,rock
Florence + The Machine,track,Free,Dance Fever,2022,rock
Tauren Wells,track,Joy In The Morning,Joy In The Morning,2022,rock
Ghost,track,Call Me Little Sunshine,IMPERA,2022,rock
Ghost,track,Spillways,IMPERA,2022,rock
The 1975,track,Oh Caroline,Being Funny In A Foreign Language,2022,rock
Imagine Dragons,track,Wrecked,Mercury - Acts 1 & 2,2022,rock
TobyMac,track,Help Is On The Way (Maybe Midnight),Life After Death,2022,rock
Polyphia,track,Playing God,Remember That You Will Die,2022,rock
Cole Swindell,track,Single Saturday Night,Stereotype,2022,rock
Chris Tomlin,track,Holy Forever,Always,2022,rock
Big Thief,track,Change,Dragon New Warm Mountain I Believe In You,2022,rock
Jason Aldean,track,Trouble with a Heartbreak,GEORGIA,2022,rock
TobyMac,track,"Rest (feat. Terrian, Gabe Real)",Life After Death,2022,rock
The Lumineers,track,WHERE WE ARE,BRIGHTSIDE,2022,rock
Hozier,track,Swan Upon Leda,Swan Upon Leda,2022,rock
Dylan Scott,track,Nobody,Livin' My Best Life,2022,rock
Whiskey Myers,track,John Wayne,Tornillo,2022,rock
Jon Pardi,track,Mr. Saturday Night,Mr. Saturday Night,2022,rock
Bear McCreary,track,Blood Upon the Snow,God of War Ragnarök (Original Soundtrack),2022,rock
John Debney,track,The Witches Are Back,Hocus Pocus 2 (Original Soundtrack),2022,rock
Maretu,track,aishiteitanoni,aishiteitanoni,2022,rock
Whiskey Myers,track,Heart of Stone,Tornillo,2022,rock
Cole Swindell,track,Never Say Never (with Lainey Wilson),Stereotype,2022,rock
Russell Dickerson,track,God Gave Me A Girl,Russell Dickerson,2022,rock
Walker Hayes,track,AA,Country Stuff The Album,2022,rock
Imagine Dragons,track,Lonely,Mercury - Acts 1 & 2,2022,rock
STARSET,track,Waiting On The Sky To Change,Waiting On The Sky To Change,2022,rock
Midrift,track,Machina,Midrift,2022,rock
Polyphia,track,ABC (feat. Sophia Black),Remember That You Will Die,2022,rock
Dylan Scott,track,Can't Have Mine (Find You A Girl),Can't Have Mine (Find You A Girl),2022,rock
Surfer Girl,track,Evil,Sunrise,2022,rock
Dylan Scott,track,New Truck,Livin' My Best Life,2022,rock
Sam Hunt,track,Water Under The Bridge,Water Under The Bridge,2022,rock
The Lumineers,track,A.M. RADIO,BRIGHTSIDE,2022,rock
Slipknot,track,The Dying Song (Time To Sing),"The End, So Far",2022,rock
The 1975,track,Happiness,Being Funny In A Foreign Language,2022,rock
Gorillaz,track,New Gold (feat. Tame Impala and Bootie Brown),New Gold (feat. Tame Impala and Bootie Brown),2022,rock
Walker Hayes,track,U Gurl,Country Stuff The Album,2022,rock
RADWIMPS,track,Suzume,Suzume (Motion Picture Soundtrack),2022,rock
Dylan Schneider,track,Ain't Missin' You,Ain't Missin' You,2022,rock
We Came As Romans,track,Daggers,Darkbloom,2022,rock
Maretu,track,New Darling,New Darling,2022,rock
Three Days Grace,track,Lifetime,EXPLOSIONS,2022,rock
Florence + The Machine,track,Dream Girl Evil,Dance Fever,2022,rock
Florence + The Machine,track,King,Dance Fever,2022,rock
Vance Joy,track,Clarity,In Our Own Sweet Time,2022,rock
Polyphia,track,Bloodbath (feat. Chino Moreno),Remember That You Will Die,2022,rock
Jon Pardi,track,Last Night Lonely,Last Night Lonely,2022,rock
The Hip Abduction,track,Pacific Coast Highway (with Trevor Hall) - Reggae Remix,Pacific Coast Highway (with Trevor Hall) [Reggae Remix],2022,rock
Sanctus Real,track,Won't Let Me Go,Won't Let Me Go,2022,rock
Ghost,track,Darkness At The Heart Of My Love,IMPERA,2022,rock
Måneskin,track,THE LONELIEST,THE LONELIEST,2022,rock
Bring Me The Horizon,track,sTraNgeRs,sTraNgeRs,2022,rock
Chris Lane,track,Dancin' In The Moonlight (feat. Lauren Alaina),Dancin' In The Moonlight (feat. Lauren Alaina),2022,rock
Big Thief,track,Certainty,Dragon New Warm Mountain I Believe In You,2022,rock
The Lumineers,track,BRIGHTSIDE,BRIGHTSIDE,2022,rock
Måneskin,track,SUPERMODEL,SUPERMODEL,2022,rock
Ben Rector,track,Living My Best Life,The Joy of Music,2022,rock
Gorillaz,track,Cracker Island (feat. Thundercat),Cracker Island (feat. Thundercat),2022,rock
We Came As Romans,track,Darkbloom,Darkbloom,2022,rock
Tauren Wells,track,Crazy About You,Joy In The Morning,2022,rock
Micah Tyler,track,I See Grace,I See Grace,2022,rock
Maná,track,Te Lloré Un Río,Te Lloré Un Río,2022,rock
The Movement,track,Sounds Of Summer (with Slightly Stoopid),Always With Me,2022,rock
Milky Chance,track,Synchronize,Trip Tape II,2022,rock
We Came As Romans,track,Plagued,Darkbloom,2022,rock
I AM THEY,track,Gratitude (feat. Cheyenne Mitchell),Gratitude (feat. Cheyenne Mitchell),2022,rock
Surfer Girl,track,Two (with The Hip Abduction),Sunrise,2022,rock
Rend Collective,track,Hallelujah Anyway,Whosoever,2022,rock
The 1975,track,Looking For Somebody (To Love),Being Funny In A Foreign Language,2022,rock
Royel Otis,track,Motels,Motels,2022,rock
Dominic Fike,track,"Elliot's Song - From ""Euphoria"" An HBO Original Series","Elliot's Song (From ""Euphoria"" An HBO Original Series)",2022,rock
Fontaines D.C.,track,I Love You,Skinty Fia,2022,rock
Ghost,track,Hunter’s Moon,IMPERA,2022,rock
Polyphia,track,Ego Death (feat. Steve Vai),Remember That You Will Die,2022,rock
quannnic,track,snarky,kenopsia,2022,rock
The Score,track,Fighter,Metamorph,2022,rock
Tame Impala,track,The Boat I Row,The Slow Rush B-Sides & Remixes,2022,rock
Brantley Gilbert,track,Bury Me Upside Down,So Help Me God (Deluxe Edition / Behind The Songs),2022,rock
"Black Country, New Road",track,The Place Where He Inserted the Blade,Ants From Up There,2022,rock
The 1975,track,When We Are Together,Being Funny In A Foreign Language,2022,rock
for KING & COUNTRY,track,Unsung Hero,What Are We Waiting For?,2022,rock
Eve,track,FightSong,FightSong,2022,rock
Josiah and the Bonnevilles,track,Heat Waves,2022,2022,rock
My Chemical Romance,track,The Foundations of Decay,The Foundations of Decay,2022,rock
RADWIMPS,track,Suzume (feat. Toaka),Suzume (feat. Toaka),2022,rock
Journey,track,Separate Ways (Worlds Apart) - Bryce Miller/Alloy Tracks Remix,Separate Ways (Worlds Apart) [Bryce Miller/Alloy Tracks Remix],2022,rock
Alvvays,track,Tile By Tile,Blue Rev,2022,rock
Muse,track,You Make Me Feel Like It’s Halloween,Will Of The People,2022,rock
Slipknot,track,Yen,"The End, So Far",2022,rock
Elle King,track,Jersey Giant,Jersey Giant,2022,rock
OneRepublic,track,West Coast,West Coast,2022,rock
Fontaines D.C.,track,Jackie Down The Line,Skinty Fia,2022,rock
Rammstein,track,Dicke Titten,Zeit,2022,rock
Brandon Heath,track,See Me Through It,Enough Already,2022,rock
Red Hot Chili Peppers,track,Black Summer,Black Summer,2022,rock
Dan Bremnes,track,Fingerprints,Into The Wild,2022,rock
Mother Mother,track,Hayloft II (SMASHUP),Hayloft II (SMASHUP),2022,rock
Wet Leg,track,Chaise Longue,Wet Leg,2022,rock
King Clave,track,Mi Corazón Lloró,La Gran Fiesta Formoseña,2022,rock
Yeah Yeah Yeahs,track,Spitting Off the Edge of the World,Cool It Down,2022,rock
Stick Figure,track,Showdown (with Collie Buddz),Wisdom,2022,rock
Dustin Lynch,track,Party Mode,Blue In The Sky,2022,rock
Cole Swindell,track,Drinkaby,Stereotype Broken,2022,rock
Ben Rector,track,Sunday (feat. Snoop Dogg),The Joy of Music,2022,rock
Florida Georgia Line,track,Up Down,Greatest Hits,2022,rock
Goth Babe,track,Driving South,Santa Catalina,2022,rock
Papa Roach,track,Swerve (feat. FEVER 333 & Sueco),Ego Trip,2022,rock
Brantley Gilbert,track,Son Of The Dirty South,Son Of The Dirty South,2022,rock
Friday Pilots Club,track,Better With,Better With,2022,rock
Generación 12,track,Quiero Conocer a Jesús (Yeshua) / Nuestro Dios,Tu Reino Está Aquí,2022,rock
We Came As Romans,track,Golden,Darkbloom,2022,rock
MercyMe,track,To Not Worship You,Always Only Jesus,2022,rock
The Score,track,Enemies,Metamorph,2022,rock
Whiskey Myers,track,The Wolf,Tornillo,2022,rock
Luke Bryan,track,Country On,Country On,2022,rock
Tauren Wells,track,Up,Joy In The Morning,2022,rock
Level 42,track,"Something About You - 7"" Version","7"" Singles",2022,rock
Ghost,track,Griftwood,IMPERA,2022,rock
Walker Hayes,track,Y'all Life,Y'all Life,2022,rock
Tropidelic,track,Falling Down (with Nick Hexum of 311),All The Colors,2022,rock
Dirty Heads,track,Life's Been Good,Midnight Control,2022,rock
Brantley Gilbert,track,Rolex® On A Redneck,Rolex® On A Redneck,2022,rock
Ghost,track,Kaisarion,IMPERA,2022,rock
The 1975,track,All I Need To Hear,Being Funny In A Foreign Language,2022,rock
Various Artists,track,Master of Puppets,"Stranger Things: Soundtrack from the Netflix Series, Season 4",2022,rock
Good Morning,track,Out To Pasture,Out To Pasture / Misery,2022,rock
Tauren Wells,track,Joy In The Morning,Joy In The Morning (Horizon Edition),2022,rock
Metallica,track,Lux Æterna,Lux Æterna,2022,rock
Imagine Dragons,track,My Life,Mercury - Acts 1 & 2,2022,rock
Arctic Monkeys,track,There’d Better Be A Mirrorball,The Car,2022,rock
Dayglow,track,Then It All Goes Away,People In Motion,2022,rock
OFFICIAL HIGE DANDISM,track,Mixed Nuts,Mixed Nuts,2022,rock
Imagine Dragons,track,Symphony,Mercury - Acts 1 & 2,2022,rock
"Black Country, New Road",track,Intro,Ants From Up There,2022,rock
Lady Gaga,track,I Ain't Worried,Top Gun: Maverick (Music From The Motion Picture),2022,rock
Dirty Heads,track,Heavy Water (feat. Common Kings),Midnight Control,2022,rock
for KING & COUNTRY,track,RELATE,What Are We Waiting For?,2022,rock
Palaye Royale,track,No Love In LA,Fever Dream,2022,rock
Friday Pilots Club,track,Hot Mess,Hot Mess,2022,rock
Natalia Lafourcade,track,El lugar correcto,De Todas las Flores,2022,rock
Kairikibear,track,BUG,BUG,2022,rock
Goth Babe,track,Taking Over The Sun,Taking Over The Sun,2022,rock
We Came As Romans,track,Darkbloom,Darkbloom,2022,rock
BUMP OF CHICKEN,track,SOUVENIR,SOUVENIR,2022,rock
Royel Otis,track,Warm Nights,Bar & Grill,2022,rock
Quarters of Change,track,Kiwi,Kiwi (feat. Juice),2022,rock
The Score,track,Head Up,Metamorph,2022,rock
DECO*27,track,サラマンダー,サラマンダー,2022,rock
Ghost,track,Mary On A Cross - slowed + reverb,Mary On A Cross (slowed + reverb),2022,rock
Father John Misty,track,Goodbye Mr. Blue,Chloë and the Next 20th Century,2022,rock
Jerry Lee Lewis,track,Whole Lotta Shakin' Going On - Remastered 2022,The Killer Keys Of Jerry Lee Lewis (Sun Records 70th / Remastered 2022),2022,rock
Dylan Scott,track,Amen To That,Livin' My Best Life,2022,rock
Coheed and Cambria,track,The Liars Club,Vaxis II: A Window of the Waking Mind,2022,rock
The Bones of J.R. Jones,track,Trouble,Trouble,2022,rock
Alex G,track,Runner,God Save The Animals,2022,rock
Nickelback,track,Those Days,Get Rollin',2022,rock
Arctic Monkeys,track,Sculptures Of Anything Goes,The Car,2022,rock
Little Stranger,track,Coffee & a Joint,Trip Around Saturn (Deluxe),2022,rock
Luna Li,track,Afterglow,Duality,2022,rock
Bad Suns,track,Life Was Easier When I Only Cared About Me,Apocalypse Whenever,2022,rock
Petey,track,DON'T TELL THE BOYS,Lean Into Life,2022,rock
Jimmie Allen,track,down home,Tulip Drive,2022,rock
Highly Suspect,track,Natural Born Killer,The Midnight Demon Club,2022,rock
Rammstein,track,Angst,Zeit,2022,rock
Wet Leg,track,Being In Love,Wet Leg,2022,rock
Phil Wickham,track,Reason I Sing - Acoustic,Hymn Of Heaven (Acoustic Sessions),2022,rock
Polyphia,track,Reverie,Remember That You Will Die,2022,rock
ELVIS (Original Motion Picture Soundtrack),track,If I Can Dream,ELVIS (Original Motion Picture Soundtrack),2022,rock
Florence + The Machine,track,Choreomania,Dance Fever,2022,rock
Ryan Stevenson,track,I Cry Jesus,I Cry Jesus,2022,rock
Dustin Lynch,track,Tequila On A Boat (feat. Chris Lane),Blue In The Sky,2022,rock
Stick Figure,track,Higher (with Slightly Stoopid),Wisdom,2022,rock
Ben Rector,track,Steady Love,The Joy of Music,2022,rock
Fontaines D.C.,track,Roman Holiday,Skinty Fia,2022,rock
Imagine Dragons,track,Waves,Mercury - Acts 1 & 2,2022,rock
Dustin Lynch,track,Huntin' Land (feat. Riley Green),Blue In The Sky,2022,rock
Richy Mitch & The Coal Miners,track,Laramee,Laramee,2022,rock
Chandler Moore,track,Worthy of My Song (Worthy of It All),Worthy of My Song (Worthy of It All),2022,rock
Nickelback,track,High Time,Get Rollin',2022,rock
Rammstein,track,Armee der Tristen,Zeit,2022,rock
Imagine Dragons,track,No Time For Toxic People,Mercury - Acts 1 & 2,2022,rock
Drake White,track,Power of a Woman,The Optimystic,2022,rock
Joey Valence & Brae,track,Ready Set,The Underground Sound,2022,rock
Jon Pardi,track,Neon Light Speed,Mr. Saturday Night,2022,rock
Fontaines D.C.,track,I Love You,I Love You,2022,rock
Polyphia,track,Neurotica,Remember That You Will Die,2022,rock
Three Days Grace,track,I Am The Weapon,EXPLOSIONS,2022,rock
Slipknot,track,The Chapeltown Rag,"The End, So Far",2022,rock
The 1975,track,The 1975,Being Funny In A Foreign Language,2022,rock
Portugal. The Man,track,"What, Me Worry?","What, Me Worry?",2022,rock
Alvvays,track,After The Earthquake,Blue Rev,2022,rock
Josiah and the Bonnevilles,track,Anti-Hero (Country Version),2022,2022,rock
Brantley Gilbert,track,Heaven By Then,So Help Me God,2022,rock
Casting Crowns,track,Scars in Heaven,Healer,2022,rock
Sam Hunt,track,Start Nowhere,Start Nowhere,2022,rock
Arcy Drive,track,Roll My Stone,Roll My Stone,2022,rock
Palace,track,Never Said It Was Easy,Shoals,2022,rock
Arctic Monkeys,track,There’d Better Be A Mirrorball,There’d Better Be A Mirrorball,2022,rock
Ghost,track,Watcher In The Sky,IMPERA,2022,rock
Newsboys,track,I Speak Jesus,I Speak Jesus,2022,rock
The Unlikely Candidates,track,Novocaine,Panther Island,2022,rock
Insane Clown Posse,track,I'm Ugly,Pug Ugly,2022,rock
Whiskey Myers,track,Antioch,Tornillo,2022,rock
Vance Joy,track,Don't Fade,In Our Own Sweet Time,2022,rock
Thomas Rhett,track,Slow Down Summer,Where We Started,2022,rock
TobyMac,track,The Goodness (feat. Blessing Offor),The Goodness,2022,rock
"Black Country, New Road",track,Concorde,Ants From Up There,2022,rock
The 1975,track,Part Of The Band,Being Funny In A Foreign Language,2022,rock
Korn,track,Start The Healing,Requiem,2022,rock
alt-J,track,U&ME,The Dream,2022,rock
Matt Maher,track,The Lord's Prayer (It's Yours),The Lord's Prayer (It's Yours),2022,rock
for KING & COUNTRY,track,Love Me Like I Am (with Jordin Sparks),Love Me Like I Am (with Jordin Sparks),2022,rock
Young the Giant,track,The Walk Home,American Bollywood,2022,rock
Ghost,track,Respite On The Spitalfields,IMPERA,2022,rock
Dirty Heads,track,Island Glow,Midnight Control,2022,rock
"Black Country, New Road",track,Chaos Space Marine,Ants From Up There,2022,rock
Dorothy,track,Rest In Peace,Gifts From The Holy Ghost,2022,rock
Vance Joy,track,Clarity,Clarity,2022,rock
Nickelback,track,Standing In The Dark,Get Rollin',2022,rock
Colorblind,track,Ghosts,Ghosts,2022,rock
Stick Figure,track,Old Sunrise,Wisdom,2022,rock
Arctic Monkeys,track,Body Paint,The Car,2022,rock
Mitchell Tenpenny,track,Elephant in the Room (feat. Teddy Swims),Elephant in the Room (feat. Teddy Swims),2022,rock
The Killers,track,boy,boy,2022,rock
Andy Frasco & The U.N.,track,Dancin' Around My Grave,"Wash, Rinse, Repeat.",2022,rock
Zac Brown Band,track,Wild Palomino,The Comeback (Deluxe),2022,rock
Imagine Dragons,track,One Day,Mercury - Acts 1 & 2,2022,rock
Glass Animals,track,Solar Power - Spotify Singles,Spotify Singles,2022,rock
Polyphia,track,All Falls Apart,Remember That You Will Die,2022,rock
Brothers Osborne,track,Midnight Rider's Prayer,Skeletons (Deluxe),2022,rock
Florence + The Machine,track,Girls Against God,Dance Fever,2022,rock
Pacific Roots,track,Farmer,Still Standing,2022,rock
Shane & Shane,track,You've Already Won - Live,You've Already Won (Live),2022,rock
Florence + The Machine,track,Daffodil,Dance Fever,2022,rock
